,id
26944,13696483
26945,15531470
26946,6564427
26947,589244
26948,15531422
26949,16842096
26950,12778846
26951,14482761
26952,16186659
26953,8978281
26954,588959
26955,13401970
26956,11598884
26957,9109014
26958,7142034
26959,588321
26960,14088766
26961,11860439
26962,4127957
26963,3471820
26964,1243412
26965,9884712
26966,17496282
26967,7927993
26968,17496141
26969,13170758
26970,3603306
26971,15979664
26972,2947896
26973,1411879
26974,1374244
26975,12777380
26976,16840497
26977,14481193
26978,6616781
26979,16185758
26980,15268249
26981,7272830
26982,7547169
26983,4497559
26984,16184918
26985,3015773
26986,7796294
26987,11741443
26988,16709121
26989,13623764
26990,16787698
26991,2020348
26992,7141356
26993,5384527
26994,7140401
26995,16839665
26996,15528942
26997,8713185
26998,16053174
26999,5568159
27000,9500324
27001,7927439
27002,17268150
27003,15266329
27004,6353425
27005,12134486
27006,15921658
27007,9367892
27008,8451374
27009,5449947
27010,193794
27011,4473149
27012,17495321
27013,14480655
27014,16350754
27015,9237676
27016,16315538
27017,12121214
27018,17377239
27019,7794802
27020,6090840
27021,1372060
27022,12120850
27023,8005758
27024,16577162
27025,9367449
27026,8449895
27027,15003481
27028,16328663
27029,11202274
27030,13423226
27031,13692634
27032,1764988
27033,13095644
27034,15003892
27035,16838000
27036,16051564
27037,7270270
27038,16313510
27039,8186926
27040,4254699
27041,6351816
27042,7531454
27043,14085055
27044,3599912
27045,10714373
27046,4254505
27047,7793445
27048,17492724
27049,5958324
27050,8317544
27051,7268962
27052,12380767
27053,13954289
27054,381467
27055,3467820
27056,13166784
27057,8186002
27058,15394914
27059,13953114
27060,446815
27061,15657853
27062,7793491
27063,17361741
27064,10151948
27065,13035462
27066,7268244
27067,6219661
27068,321411
27069,12117809
27070,16706052
27071,14608880
27072,17399882
27073,13691214
27074,15263454
27075,1762825
27076,17360278
27077,6221397
27078,6743364
27079,13035507
27080,5170302
27081,4383758
27082,16896169
27083,13951970
27084,8529511
27085,5957200
27086,1630808
27087,8577613
27088,10603348
27089,9752669
27090,7528989
27091,12640746
27092,4573499
27093,13034706
27094,16699441
27095,6611174
27096,5038352
27097,8281410
27098,13557864
27099,16310323
27100,6218581
27101,13165393
27102,16834583
27103,15261689
27104,974736
27105,17507647
27106,5168987
27107,16827125
27108,9101009
27109,1760920
27110,16834916
27111,17363940
27112,12771291
27113,17096645
27114,2021902
27115,9293
27116,7528037
27117,4644403
27118,16047624
27119,9362920
27120,17096060
27121,11197792
27122,2456122
27123,8332513
27124,7789861
27125,2783790
27126,13819109
27127,842962
27128,11459707
27129,13950065
27130,3504539
27131,16701500
27132,5429171
27133,16283964
27134,16857643
27135,4118085
27136,7276845
27137,10607603
27138,16838580
27139,17357031
27140,6084779
27141,16439461
27142,7788676
27143,13554621
27144,14915366
27145,13292285
27146,13555465
27147,8574724
27148,13293297
27149,15914673
27150,16437446
27151,6980646
27152,1101901
27153,15387997
27154,4773030
27155,3635398
27156,13685900
27157,17385696
27158,13554809
27159,13292670
27160,11326556
27161,17486890
27162,10146809
27163,13947881
27164,15126518
27165,2805488
27166,15628241
27167,5229857
27168,16152793
27169,7263501
27170,4773067
27171,16700032
27172,15389237
27173,4248041
27174,13947298
27175,16306586
27176,9621873
27177,9228625
27178,13291837
27179,6476053
27180,17222638
27181,15387569
27182,8965274
27183,13159317
27184,16698228
27185,13094321
27186,13160353
27187,16306068
27188,9882394
27189,1100196
27190,15911337
27191,6605103
27192,17221916
27193,17484032
27194,15912426
27195,14339564
27196,16196169
27197,13159809
27198,6475065
27199,5732228
27200,1895949
27201,4246774
27202,14461399
27203,1886226
27204,12896203
27205,8442683
27206,8069571
27207,16320666
27208,1230615
27209,13443270
27210,15778807
27211,17506472
27212,17482699
27213,10578997
27214,9224936
27215,9749005
27216,17167345
27217,443703
27218,6734342
27219,12108288
27220,10535308
27221,12239217
27222,8175959
27223,15909151
27224,311512
27225,17221398
27226,16303869
27227,16434787
27228,5555679
27229,13847044
27230,1098593
27231,11715442
27232,12763053
27233,14073715
27234,9092859
27235,14466805
27236,2145993
27237,6408947
27238,10690503
27239,12501038
27240,9485445
27241,17087635
27242,703419
27243,7125896
27244,14072528
27245,14727616
27246,16562592
27247,9794594
27248,12105169
27249,16823443
27250,7757316
27251,17479496
27252,17479468
27253,16954321
27254,439627
27255,15037221
27256,2929183
27257,16036830
27258,6336855
27259,881376
27260,2011406
27261,3322476
27262,17345960
27263,13938054
27264,9612656
27265,16297223
27266,4922577
27267,3190413
27268,10530310
27269,8301141
27270,13806153
27271,174635
27272,7515245
27273,2956460
27274,13936650
27275,3188938
27276,12887488
27277,15377790
27278,13149190
27279,10397683
27280,10921747
27281,9085678
27282,9609844
27283,12624486
27284,16128771
27285,11313610
27286,13791297
27287,13000350
27288,9968333
27289,16949445
27290,13148291
27291,12361728
27292,9084916
27293,4759463
27294,13229041
27295,10918854
27296,17473095
27297,8264285
27298,16555556
27299,16293304
27300,432986
27301,2934048
27302,17036016
27303,13408138
27304,11704154
27305,16565217
27306,1710549
27307,7248463
27308,14718709
27309,10917189
27310,9378645
27311,10039697
27312,16936617
27313,15897738
27314,17208375
27315,2528000
27316,1872550
27317,12883548
27318,7640620
27319,16946638
27320,13538739
27321,16159254
27322,13930771
27323,12195983
27324,560837
27325,13135136
27326,14778493
27327,1084968
27328,1084791
27329,13798810
27330,15756617
27331,93390
27332,12719988
27333,14584851
27334,15756436
27335,6326881
27336,14846488
27337,10914219
27338,16236938
27339,16156946
27340,9603315
27341,10914009
27342,617491
27343,3311270
27344,16156282
27345,1869343
27346,12748322
27347,12355072
27348,11044339
27349,7729747
27350,10258261
27351,15631305
27352,6996092
27353,16155948
27354,1475103
27355,9803796
27356,6656971
27357,9093050
27358,4330765
27359,12615098
27360,9339071
27361,13402261
27362,8159351
27363,9469267
27364,16809241
27365,14580924
27366,5357412
27367,13794002
27368,507677
27369,16152509
27370,554860
27371,15628188
27372,13794206
27373,16284515
27374,7895882
27375,16414022
27376,947453
27377,16938230
27378,12876047
27379,12216676
27380,13530068
27381,16937858
27382,14972459
27383,7107420
27384,6776959
27385,6844576
27386,9049147
27387,816130
27388,13330436
27389,4222843
27390,266899
27391,9727836
27392,5402419
27393,9073007
27394,7369062
27395,15673955
27396,5402225
27397,814659
27398,16280993
27399,16936236
27400,17314125
27401,4904329
27402,10097153
27403,17149172
27404,9726462
27405,16280004
27406,11430294
27407,16410214
27408,13919465
27409,16542064
27410,13985493
27411,7235747
27412,6580320
27413,3565491
27414,12608208
27415,8581487
27416,6447728
27417,4614206
27418,7464197
27419,11035117
27420,16146734
27421,11034810
27422,9201155
27423,17414841
27424,6549520
27425,9199994
27426,2383471
27427,11558220
27428,11289575
27429,14946295
27430,15097054
27431,8019116
27432,15489796
27433,3562155
27434,10817450
27435,7626207
27436,7626187
27437,5003606
27438,14440805
27439,11557217
27440,17324325
27441,7756579
27442,10115358
27443,16013482
27444,2775022
27445,7100279
27446,5921868
27447,11689034
27448,17454875
27449,9590502
27450,16143612
27451,13522169
27452,13394809
27453,17323503
27454,9851934
27455,418750
27456,2774624
27457,16668270
27458,15095279
27459,8541615
27460,14177072
27461,14570248
27462,12997017
27463,11077890
27464,16913211
27465,11686263
27466,14478029
27467,14962583
27468,14962560
27469,8015103
27470,7758452
27471,4345470
27472,806477
27473,1772809
27474,9344052
27475,16403470
27476,11815778
27477,10373065
27478,13780480
27479,3950075
27480,10896884
27481,11815281
27482,10111270
27483,8145110
27484,16140409
27485,16401879
27486,11814288
27487,10445018
27488,5092901
27489,804018
27490,3949798
27491,13386988
27492,12338385
27493,13649101
27494,17188010
27495,8930456
27496,11814715
27497,16736563
27498,1853216
27499,14829302
27500,8143954
27501,4080692
27502,15352871
27503,11289488
27504,9833279
27505,14828320
27506,4735748
27507,10240656
27508,2388363
27509,4342312
27510,17173248
27511,14172613
27512,802401
27513,278057
27514,13852590
27515,5521780
27516,1982733
27517,934148
27518,16662668
27519,1850723
27520,7617505
27521,9484606
27522,801243
27523,4209053
27524,16398737
27525,11287809
27526,16399615
27527,16661726
27528,15400
27529,9379835
27530,12859487
27531,8140910
27532,3291148
27533,13645824
27534,13645789
27535,16529295
27536,11155096
27537,17184374
27538,5912110
27539,2110947
27540,16266641
27541,4601208
27542,14300513
27543,16790569
27544,11154455
27545,16790560
27546,1706142
27547,14038878
27548,13907795
27549,11155256
27550,9451312
27551,11286308
27552,1193680
27553,12596945
27554,12596099
27555,13524455
27556,10892132
27557,14693214
27558,12333596
27559,12202510
27560,14693649
27561,13644986
27562,13120685
27563,15085981
27564,16789877
27565,5517358
27566,16320510
27567,405455
27568,17150625
27569,3682210
27570,14299825
27571,17051478
27572,3026553
27573,17183021
27574,4742529
27575,16134332
27576,13118876
27577,4718435
27578,9045900
27579,8399896
27580,13905073
27581,14035378
27582,17049712
27583,16264003
27584,7801107
27585,17521793
27586,5646002
27587,7743124
27588,16787058
27589,3811580
27590,14900151
27591,7349740
27592,664712
27593,7480367
27594,7480354
27595,12199715
27596,16057855
27597,5637627
27598,2499478
27599,15999110
27600,5251138
27601,12999344
27602,8396822
27603,927136
27604,15476000
27605,15343451
27606,16391983
27607,8003357
27608,4202162
27609,8528569
27610,6205548
27611,2630248
27612,16392783
27613,16785976
27614,7712856
27615,8003926
27616,8397116
27617,17440960
27618,15998572
27619,9969247
27620,14294040
27621,2498383
27622,7215942
27623,3339063
27624,14161821
27625,8787867
27626,15473956
27627,8920328
27628,11934975
27629,5381307
27630,269417
27631,10624049
27632,16196931
27633,7083772
27634,5772650
27635,5248352
27636,1316169
27637,12195120
27638,13899057
27639,14686660
27640,9312612
27641,12016006
27642,7215368
27643,15997183
27644,1448098
27645,13113565
27646,1841324
27647,1967132
27648,7084177
27649,11541840
27650,11932882
27651,3806385
27652,12719278
27653,16389241
27654,5396661
27655,10490475
27656,13111908
27657,9547189
27658,16389853
27659,6952621
27660,15865260
27661,3543541
27662,5378600
27663,16690597
27664,3024764
27665,3412381
27666,397504
27667,13894358
27668,5773671
27669,12981982
27670,1971237
27671,11539413
27672,14685107
27673,5378958
27674,4741262
27675,3937112
27676,13505299
27677,4784939
27678,15995107
27679,4457156
27680,16387740
27681,16319322
27682,15732325
27683,12979778
27684,11537951
27685,1182943
27686,14986447
27687,3017927
27688,2709352
27689,16649330
27690,9831098
27691,11538455
27692,4722674
27693,8916882
27694,13111174
27695,7868228
27696,9309988
27697,5246743
27698,5811366
27699,6949858
27700,14813861
27701,14290388
27702,11537838
27703,11013488
27704,7212269
27705,16838400
27706,14813555
27707,9000678
27708,13764918
27709,14945170
27710,10420715
27711,9216080
27712,2230501
27713,12716198
27714,16975887
27715,5310457
27716,16975851
27717,591837
27718,17237972
27719,8980378
27720,13762007
27721,9766784
27722,12978014
27723,17041218
27724,4172765
27725,12977922
27726,16910058
27727,16385754
27728,2359581
27729,17172170
27730,15468213
27731,14943930
27732,16254646
27733,16254144
27734,7930056
27735,10749070
27736,13435054
27737,14682210
27738,14682202
27739,11053908
27740,11709261
27741,10486719
27742,13894340
27743,16755483
27744,10901103
27745,6686305
27746,13108665
27747,13895093
27748,16385420
27749,9307481
27750,12977495
27751,17171797
27752,7341380
27753,15336769
27754,16909600
27755,12059914
27756,656590
27757,11273458
27758,8760184
27759,12845520
27760,5244467
27761,14812687
27762,17171220
27763,6030065
27764,17040119
27765,16253686
27766,13871851
27767,15597940
27768,17344607
27769,12320848
27770,14286915
27771,13500433
27772,6160414
27773,10617137
27774,14287120
27775,7864501
27776,2359466
27777,16237352
27778,13742872
27779,6611516
27780,17400273
27781,3691353
27782,9540999
27783,17275673
27784,4167836
27785,12723761
27786,1936538
27787,13708391
27788,5590916
27789,6366595
27790,3205586
27791,14114505
27792,11071211
27793,15914860
27794,9830101
27795,9421368
27796,9094071
27797,5190757
27798,6150313
27799,6606347
27800,9401080
27801,14830485
27802,16053969
27803,3645726
27804,16606313
27805,14614503
27806,10704954
27807,2416056
27808,12164986
27809,2026411
27810,16836451
27811,15337123
27812,11818782
27813,9800786
27814,15828648
27815,13600077
27816,17297337
27817,15826752
27818,591549
27819,11878121
27820,13185815
27821,11961383
27822,15125032
27823,10064124
27824,1558183
27825,11709935
27826,17003926
27827,16472941
27828,15858013
27829,8218808
27830,13290787
27831,16373849
27832,15699209
27833,14796758
27834,17429256
27835,8981035
27836,2871140
27837,15585216
27838,17523784
27839,4036735
27840,16503990
27841,11617586
27842,2379895
27843,15486836
27844,12079510
27845,422775
27846,16276053
27847,15348594
27848,14311202
27849,11559233
27850,2253316
27851,17457715
27852,12723227
27853,673067
27854,9856037
27855,16671931
27856,3306500
27857,3828561
27858,3697508
27859,16281093
27860,1451935
27861,5009248
27862,5009247
27863,210115
27864,3221983
27865,5130652
27866,1896061
27867,3557848
27868,6310455
27869,15350615
27870,15350614
27871,12860287
27872,3558363
27873,12016786
27874,797613
27875,7224864
27876,413198
27877,8944118
27878,12745570
27879,9746639
27880,12745788
27881,16300343
27882,5143844
27883,14072801
27884,13926248
27885,8945638
27886,7373058
27887,11582972
27888,6324490
27889,13927339
27890,9471194
27891,14191363
27892,10653531
27893,10130212
27894,11311116
27895,10917929
27896,11835465
27897,17342343
27898,1876054
27899,15508277
27900,8432552
27901,12939777
27902,15511598
27903,3699841
27904,947841
27905,6472858
27906,15391939
27907,15392053
27908,4246361
27909,14734871
27910,14222504
27911,3002891
27912,9405706
27913,15697959
27914,15829898
27915,9024532
27916,5485706
27917,16485583
27918,13744856
27919,7050088
27920,6150310
27921,13879808
27922,15334524
27923,16120750
27924,13762479
27925,15333233
27926,8385613
27927,13627746
27928,14941460
27929,9895186
27930,15334530
27931,17103974
27932,8120375
27933,785352
27934,7593971
27935,15457388
27936,9296510
27937,15333282
27938,16237501
27939,16237632
27940,8367213
27941,238918
27942,9019907
27943,11247155
27944,12820614
27945,17275951
27946,17182262
27947,7445329
27948,9018166
27949,16881839
27950,9803442
27951,11835708
27952,15829570
27953,7833982
27954,15698357
27955,1145829
27956,8485834
27957,17003797
27958,13582046
27959,8481988
27960,12417441
27961,11877608
27962,3682318
27963,1500486
27964,12280099
27965,9919756
27966,12016849
27967,482178
27968,15030584
27969,9787907
27970,11002786
27971,9917110
27972,4673341
27973,4410918
27974,12144068
27975,12144146
27976,16467778
27977,12535333
27978,12535069
27979,3754074
27980,16205962
27981,2048184
27982,11878461
27983,11877992
27984,12140782
27985,14106422
27986,2440257
27987,16202673
27988,11877286
27989,11876615
27990,17173054
27991,15414682
27992,4797433
27993,8379886
27994,10039226
27995,10039188
27996,10039138
27997,17379083
27998,10039024
27999,601579
28000,2306165
28001,10036917
28002,10869557
28003,15932886
28004,16287206
28005,15276865
28006,4921983
28007,15671399
28008,6434830
28009,13963848
28010,12551016
28011,15012966
28012,16716056
28013,5837012
28014,14223052
28015,14222358
28016,10028331
28017,15827886
28018,5700360
28019,4780958
28020,15265615
28021,12250937
28022,15396118
28023,10037013
28024,8971725
28025,17491006
28026,17359862
28027,15391301
28028,1890820
28029,16308170
28030,17357521
28031,17355535
28032,16437693
28033,13421533
28034,3722070
28035,14468798
28036,6472144
28037,1895746
28038,11618585
28039,13808160
28040,14329633
28041,959041
28042,2922216
28043,6472625
28044,9213453
28045,17469299
28046,559850
28047,16237144
28048,11559043
28049,11034052
28050,14438384
28051,5916593
28052,14829527
28053,16401271
28054,16401093
28055,16269345
28056,17447439
28057,8403453
28058,15349494
28059,3815102
28060,16266129
28061,17022059
28062,798819
28063,7876250
28064,17050139
28065,17049917
28066,4283366
28067,11543401
28068,6472785
28069,16913801
28070,15825933
28071,137581
28072,7608720
28073,13766863
28074,13110368
28075,12889255
28076,15863177
28077,5441482
28078,15337222
28079,14533910
28080,12977153
28081,16646245
28082,213024
28083,6619634
28084,13861628
28085,5369412
28086,11388831
28087,11639917
28088,15634288
28089,8611504
28090,15295235
28091,13471435
28092,5658470
28093,17338031
28094,15605117
28095,17280397
28096,14736226
28097,17523355
28098,6971283
28099,17123323
28100,5413880
28101,3590338
28102,13342568
28103,16733785
28104,6998170
28105,8252111
28106,7686356
28107,13326852
28108,13320846
28109,8611634
28110,15558817
28111,8325508
28112,16644397
28113,11791914
28114,13829009
28115,17510885
28116,17468645
28117,13584735
28118,16205707
28119,14114893
28120,16198088
28121,1059114
28122,6353411
28123,15933755
28124,14479344
28125,6283046
28126,13918305
28127,637125
28128,3463271
28129,9695568
28130,3375120
28131,14120424
28132,8085458
28133,17403836
28134,16095693
28135,14403508
28136,7436428
28137,15299488
28138,17251137
28139,2614136
28140,6502319
28141,7028058
28142,1434543
28143,9037495
28144,754635
28145,4579652
28146,11638904
28147,581237
28148,15715490
28149,15565282
28150,625829
28151,16229383
28152,2741862
28153,8642634
28154,17514613
28155,14797884
28156,13382305
28157,6698767
28158,13120573
28159,16229310
28160,11103814
28161,13599272
28162,16053159
28163,16892375
28164,15962385
28165,16902449
28166,12925891
28167,16242507
28168,16621932
28169,2082717
28170,1540282
28171,6230599
28172,8988880
28173,14670695
28174,16386449
28175,16350831
28176,12148236
28177,16249077
28178,15049176
28179,15792042
28180,14889209
28181,6664566
28182,16853141
28183,13161014
28184,14411871
28185,16879975
28186,10986289
28187,16475835
28188,2549417
28189,503425
28190,15444943
28191,15462589
28192,10982615
28193,16969815
28194,16763725
28195,9274255
28196,958383
28197,16223831
28198,9791717
28199,7709751
28200,5323808
28201,13739685
28202,14226925
28203,15815691
28204,16785719
28205,16270286
28206,16162017
28207,1307053
28208,12003274
28209,16185241
28210,2681301
28211,15966201
28212,8497789
28213,17140311
28214,1276302
28215,4498509
28216,9108814
28217,3122707
28218,14798099
28219,14232426
28220,728240
28221,17228357
28222,15936849
28223,16804711
28224,17524980
28225,15305460
28226,9763516
28227,10853414
28228,8872421
28229,7961241
28230,1402049
28231,16257282
28232,15729058
28233,7860958
28234,5878160
28235,16699308
28236,16336093
28237,15877794
28238,478975
28239,12897432
28240,8517612
28241,5746881
28242,16896862
28243,5896168
28244,15545017
28245,17518562
28246,12052223
28247,4392973
28248,5072749
28249,13189958
28250,11729507
28251,14817913
28252,8853884
28253,6440683
28254,8204310
28255,7855313
28256,16632518
28257,9293063
28258,13988465
28259,3267967
28260,14085329
28261,8484393
28262,16188311
28263,17396687
28264,14121190
28265,4188420
28266,3087635
28267,17281315
28268,15711147
28269,11089683
28270,10917883
28271,3181830
28272,12258355
28273,17155546
28274,7337915
28275,15170808
28276,4453844
28277,17141085
28278,16615594
28279,12809693
28280,13190630
28281,1016548
28282,17487009
28283,11751732
28284,12938672
28285,16210404
28286,4961663
28287,12969010
28288,2068791
28289,11899231
28290,16120394
28291,5141273
28292,16358763
28293,13351792
28294,16746305
28295,6407960
28296,14536061
28297,16321194
28298,15445560
28299,16446411
28300,16633093
28301,11606240
28302,14536187
28303,16591272
28304,15839819
28305,11122291
28306,1487536
28307,14611115
28308,14545651
28309,10186743
28310,17345728
28311,13288985
28312,15574561
28313,2712230
28314,15801842
28315,16350544
28316,17147002
28317,720633
28318,11956246
28319,9811622
28320,10536244
28321,8897956
28322,450631
28323,17436164
28324,717220
28325,15970546
28326,17390914
28327,15712418
28328,16890315
28329,17253054
28330,17535396
28331,13402836
28332,14042387
28333,17359466
28334,15049063
28335,11640093
28336,9421001
28337,13800844
28338,15313496
28339,8368873
28340,4946612
28341,16051885
28342,14622551
28343,8896558
28344,756481
28345,12271898
28346,17414102
28347,12960259
28348,1367598
28349,10218448
28350,17222499
28351,764609
28352,16764151
28353,11216326
28354,17262430
28355,16357768
28356,7846758
28357,16801338
28358,8253735
28359,15052494
28360,15800500
28361,4799353
28362,8759047
28363,9021034
28364,4526738
28365,3754768
28366,9785416
28367,13472026
28368,9030118
28369,16185089
28370,2721161
28371,16374285
28372,14150223
28373,12801637
28374,11552216
28375,11468515
28376,17415422
28377,16495332
28378,16477696
28379,6789417
28380,14750037
28381,16090578
28382,14794565
28383,16644349
28384,6764315
28385,17540717
28386,7686624
28387,15713023
28388,6270054
28389,16586726
28390,15503860
28391,16356268
28392,7028913
28393,14281241
28394,8758832
28395,7711436
28396,9789217
28397,14914050
28398,9900604
28399,15236485
28400,2938289
28401,7574598
28402,16016647
28403,16867046
28404,16381290
28405,17216324
28406,16761604
28407,15374350
28408,17100807
28409,15600087
28410,16730776
28411,4806584
28412,12355210
28413,7713363
28414,17150231
28415,8586508
28416,5996097
28417,16625391
28418,9277098
28419,15198915
28420,14621334
28421,16051657
28422,4391056
28423,8593897
28424,1295608
28425,15766454
28426,8456524
28427,17415780
28428,8707914
28429,4712094
28430,13621520
28431,3733837
28432,15141615
28433,14519444
28434,16729757
28435,2856020
28436,6700188
28437,7598479
28438,9491707
28439,5366295
28440,16400145
28441,7986861
28442,739825
28443,12914628
28444,16474311
28445,10302464
28446,13052946
28447,14516548
28448,15265136
28449,15263267
28450,490988
28451,14238713
28452,8510333
28453,17013131
28454,13739555
28455,5089028
28456,9800856
28457,2984278
28458,17418969
28459,8641504
28460,16169303
28461,16751255
28462,13820432
28463,13868955
28464,17427230
28465,5101805
28466,498479
28467,15093951
28468,15317541
28469,16500039
28470,17262426
28471,15092687
28472,16365113
28473,16976920
28474,16852086
28475,8798490
28476,13484305
28477,15266400
28478,16473257
28479,3028169
28480,8487948
28481,4429966
28482,15711402
28483,11235481
28484,14602825
28485,9804382
28486,14777446
28487,15653912
28488,4451753
28489,6697603
28490,13621353
28491,11438786
28492,5493541
28493,12544468
28494,9687862
28495,1515175
28496,12707164
28497,8843708
28498,16487151
28499,16807368
28500,1308056
28501,26810
28502,16374722
28503,13571096
28504,13860876
28505,6645203
28506,14334262
28507,1653016
28508,17129626
28509,15445462
28510,13861404
28511,15780453
28512,15778345
28513,1043808
28514,7554166
28515,14219053
28516,1039734
28517,7446792
28518,4028566
28519,16703955
28520,16216398
28521,5074710
28522,4472730
28523,11214865
28524,13052803
28525,4392727
28526,13270675
28527,15982978
28528,9421300
28529,16698551
28530,4566260
28531,8248471
28532,10254057
28533,3770999
28534,14885007
28535,11582858
28536,8932000
28537,8739651
28538,15714159
28539,9706211
28540,4391730
28541,12597459
28542,11647326
28543,15961094
28544,11562105
28545,11333547
28546,6471437
28547,16962875
28548,17268068
28549,13443918
28550,15045493
28551,17150317
28552,3616759
28553,15305695
28554,14832630
28555,14356894
28556,15336394
28557,15261219
28558,7917350
28559,14311389
28560,3354078
28561,13093438
28562,5873130
28563,16947326
28564,9505913
28565,14411378
28566,12385713
28567,15169395
28568,6620546
28569,9957622
28570,16460668
28571,6709965
28572,2729885
28573,16844443
28574,13445179
28575,15700338
28576,6261386
28577,16567010
28578,15961829
28579,1231053
28580,1963924
28581,16247597
28582,17129316
28583,16867715
28584,15584026
28585,280234
28586,6974335
28587,6372673
28588,14618998
28589,13079487
28590,577983
28591,8657046
28592,17267019
28593,12580360
28594,7177704
28595,8377993
28596,16971493
28597,13580036
28598,13588547
28599,10981778
28600,17004679
28601,16696717
28602,5464683
28603,12938037
28604,5599914
28605,6948817
28606,16027158
28607,15336634
28608,15260908
28609,9358044
28610,11652624
28611,13205395
28612,14602877
28613,10750844
28614,14745045
28615,15392478
28616,12997485
28617,647738
28618,3146940
28619,17522709
28620,4298364
28621,13444641
28622,14516372
28623,16504172
28624,7554595
28625,10047167
28626,15295807
28627,11218709
28628,4692102
28629,1755023
28630,16944240
28631,13107532
28632,7031389
28633,14289367
28634,13444543
28635,16747488
28636,13444470
28637,107051
28638,16951364
28639,8901159
28640,5562113
28641,17107588
28642,16462880
28643,7760036
28644,11915951
28645,13614616
28646,14246439
28647,3814102
28648,424645
28649,16437164
28650,16252513
28651,14288195
28652,15981821
28653,16171647
28654,12417402
28655,13462461
28656,11456964
28657,5957287
28658,13384709
28659,9145653
28660,3963030
28661,16726890
28662,7726378
28663,13445446
28664,16067521
28665,12776573
28666,8903634
28667,14087836
28668,9899989
28669,13444673
28670,7221651
28671,16070669
28672,9107225
28673,10026841
28674,10735129
28675,16865322
28676,9153694
28677,8739435
28678,12663604
28679,16852248
28680,11140731
28681,16372774
28682,12130939
28683,9107265
28684,17524140
28685,13444707
28686,9074819
28687,6383935
28688,9127647
28689,15663179
28690,17405069
28691,9832755
28692,17019998
28693,7042800
28694,15786440
28695,17136900
28696,9252952
28697,15348864
28698,6218027
28699,16879838
28700,12245391
28701,5724369
28702,16336054
28703,4781540
28704,16129432
28705,15715862
28706,11650760
28707,8920404
28708,14867298
28709,14019321
28710,16308835
28711,14645467
28712,12272416
28713,15579929
28714,17303080
28715,7289867
28716,13471240
28717,4766899
28718,3892815
28719,13206951
28720,17235087
28721,12913853
28722,14946020
28723,15076647
28724,13618315
28725,15443062
28726,17374463
28727,17493805
28728,13325987
28729,4118651
28730,14889686
28731,15602399
28732,640851
28733,6219140
28734,15949747
28735,8333103
28736,12126421
28737,13542237
28738,15131261
28739,9744014
28740,17380760
28741,3484964
28742,8521300
28743,16067890
28744,12166968
28745,1677542
28746,8397013
28747,738524
28748,1457328
28749,14924906
28750,17104186
28751,16186635
28752,15550621
28753,17504931
28754,2238053
28755,17331260
28756,14568791
28757,15828122
28758,13883749
28759,9205392
28760,2494550
28761,17402024
28762,12102823
28763,4902560
28764,14209651
28765,11124526
28766,12663652
28767,11998179
28768,10941506
28769,16970442
28770,14001035
28771,3700661
28772,13160262
28773,14283794
28774,16905175
28775,11225094
28776,11332606
28777,11240692
28778,16706210
28779,15488663
28780,43740
28781,11031311
28782,6785679
28783,7183514
28784,16731351
28785,15771081
28786,14118340
28787,5613907
28788,17397002
28789,4761737
28790,10744191
28791,2291295
28792,7695277
28793,11259038
28794,15625504
28795,17416173
28796,16449829
28797,15123015
28798,6856050
28799,10532935
28800,11689595
28801,4391631
28802,14113118
28803,14586376
28804,12259394
28805,388612
28806,9407498
28807,14681988
28808,76932
28809,14274019
28810,3295497
28811,15444701
28812,11012315
28813,13632540
28814,11016841
28815,11542670
28816,3623312
28817,12061080
28818,3961636
28819,598814
28820,8914264
28821,15161639
28822,15951744
28823,15516889
28824,11883398
28825,7023642
28826,3865510
28827,6482799
28828,16460882
28829,16680839
28830,16715894
28831,8779065
28832,9659220
28833,7469913
28834,8953323
28835,14824525
28836,16520054
28837,11622275
28838,13183971
28839,14329467
28840,11136290
28841,10207731
28842,11209766
28843,13068668
28844,14750295
28845,11266554
28846,17524710
28847,3041031
28848,3512493
28849,15549524
28850,9176701
28851,13473435
28852,15277384
28853,17024067
28854,1965947
28855,16842929
28856,16059938
28857,17478201
28858,15493940
28859,16745060
28860,8990935
28861,16909230
28862,15151827
28863,5612309
28864,8625274
28865,17383704
28866,15560278
28867,3991649
28868,14884312
28869,11270331
28870,14554106
28871,391273
28872,16223250
28873,8653074
28874,3031220
28875,16224874
28876,14034375
28877,16377869
28878,6638394
28879,17544558
28880,9310751
28881,14136518
28882,1208459
28883,9870258
28884,8643924
28885,13630421
28886,16206999
28887,1308690
28888,378253
28889,5941523
28890,13202379
28891,9010144
28892,16075423
28893,13086701
28894,12305010
28895,17167799
28896,7721939
28897,4251794
28898,4246477
28899,15075660
28900,6946085
28901,16449743
28902,7447220
28903,5296253
28904,7573308
28905,8730026
28906,7721960
28907,14804507
28908,14201214
28909,9570780
28910,15210832
28911,2749814
28912,7832524
28913,16729369
28914,17044728
28915,11995906
28916,13886839
28917,9122370
28918,12922182
28919,16210773
28920,15831679
28921,15339849
28922,16234710
28923,500548
28924,17298578
28925,5725042
28926,12963105
28927,4041467
28928,17421609
28929,12299538
28930,15318876
28931,14243284
28932,1935784
28933,11617550
28934,13108815
28935,17415552
28936,13422564
28937,6878625
28938,3627534
28939,17050350
28940,15169944
28941,16365799
28942,11078955
28943,12951093
28944,702274
28945,7715075
28946,7581425
28947,16745535
28948,11369014
28949,642839
28950,725295
28951,13421813
28952,3817501
28953,11614411
28954,17411242
28955,5449735
